"FERPA","Student ID","Last Name","First Name","Acad Plan","Acad Plan Descr","Term","Term Description","Career","Class Nbr","Subject","Catalog","Section","Class Description","Component","Class Type","Designation","Academic Level","Term Units","Class Units","Reason","Add Dt","Grade","Gender","Ethnic Grp","Facil ID","Mtg Start","Mtg End","Pat","Instructor ID","Instructor Name","Advisor ID","Advisor Name","Auto Enrol","Auto Enr 2","Comb Sect"
"N","002247137","Thomas","Grant","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2769","CS","351","001","Computer Architecture","DIS","E","","Senior","5.000","4.00","Enrolled","2020-04-23","WU","Male","WHITE","DARW0031","11:00:00","11:50:00","TTH","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
"N","002247137","Thomas","Grant","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2106","ENGL","214","001","Literature of the World","DIS","E","GEC2","Senior","5.000","4.00","Enrolled","2020-04-23","B+","Male","WHITE","IVES0024","10:00:00","11:50:00","MW","000159918","Zahra, Rim","001299888","Kooshesh, Ali A","","",""
"N","002247137","Thomas","Grant","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2751","KIN","101","036","Physical Education Activities","ACT","E","","Senior","5.000","1.00","Enrolled from Wait List","2020-08-21","CR","Male","WHITE","PHED0008","12:00:00","12:50:00","MW","000031668","Shayewitz, Richard","001299888","Kooshesh, Ali A","","",""
"N","002255319","Dimitri","DuBuque","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2556","CS","454","001","Theory of Computation","DIS","E","","Senior","15.000","4.00","Enrolled","2020-04-23","C-","Male","WHITE","IVES0078","10:00:00","11:50:00","MW","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","002255319","Dimitri","DuBuque","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2911","CS","460","001","Programming Languages","DIS","E","","Senior","15.000","4.00","Enrolled","2020-04-23","C+","Male","WHITE","DARW0029","08:00:00","09:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","002255319","Dimitri","DuBuque","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1254","POLS","200","001","American Political System","DIS","E","GED4","Senior","15.000","3.00","Enrolled","2020-04-23","B","Male","WHITE","SALZ2013","14:30:00","15:45:00","MW","002492365","Gouveia, Keith A","001299888","Kooshesh, Ali A","","",""
"N","002255319","Dimitri","DuBuque","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4077","SOCI","326","002","Social Psychology","LEC","E","GED1","Senior","15.000","4.00","Enrolled","2020-04-23","B","Male","WHITE","SALZ2021","16:00:00","17:50:00","MW","003809330","Vigorito, Anthony J","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1629","ECON","205","003","Intro to Microeconomics","LEC","E","GED1","Freshman","16.000","4.00","Enrolled from Wait List","2020-04-27","B+","Male","WHITE","SALZ2016","13:00:00","14:50:00","TTH","002351783","Riewe, Samual J","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4073","ENSP","324A","001","Agroecology","LEC","E","","Freshman","16.000","2.00","Enrolled","2020-04-26","A","Male","WHITE","GARDEN","09:00:00","10:40:00","W","000005681","Burton, Sharon R","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4073","ENSP","324A","001","Agroecology","LEC","E","","Freshman","16.000","2.00","Enrolled","2020-04-26","A","Male","WHITE","GARDEN","09:00:00","10:40:00","W","000001742","Tillinghast, Karen T","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1012","GEOG","203","001","Human Geography","LEC","E","GED2","Freshman","16.000","3.00","Enrolled from Wait List","2020-05-01","B-","Male","WHITE","DARW0103","17:25:00","18:40:00","MW","004407369","Isom, John E","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2048","PHIL","102","002","Introduction to Logic","DIS","E","GEA3","Freshman","16.000","4.00","Enrolled","2020-07-29","A","Male","WHITE","SALZ2019","14:00:00","15:50:00","MW","000022828","Bell Jr,Roger V","001299888","Kooshesh, Ali A","","",""
"N","002263649","Dax","Orn","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2521","PHYS","210A","001","General Physics","DIS","E","GEB1","Freshman","16.000","3.00","Enrolled from Wait List","2020-04-30","A-","Male","WHITE","DARW0103","10:45:00","12:00:00","TTH","002500802","Farriss II,Carl W","001299888","Kooshesh, Ali A","","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3096","CS","252","001","Intro to Computer Organization","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-22","A","Male","WHITE","STEV3049","10:30:00","11:45:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","002","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2960","CS","252","002","Intro to Computer Organization","LAB","N","","Senior","13.000","0.00","Enrolled","2020-04-22","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2773","CS","315","001","Data Structures","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-22","B-","Male","WHITE","STEV3036","08:30:00","09:45:00","MW","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","002","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2774","CS","315","002","Data Structures","LAB","N","","Senior","13.000","0.00","Enrolled","2020-04-22","","Male","WHITE","DARW0028","17:00:00","19:50:00","M","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2939","CS","375","001","Computer Graphics","DIS","E","","Senior","13.000","3.00","Enrolled","2020-04-22","B","Male","WHITE","STEV3076","14:45:00","16:00:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2609","CS","390","001","Computer Science Colloquium","LEC","E","","Senior","13.000","1.00","Enrolled","2020-04-22","CR","Male","WHITE","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","002267173","Gianni","Keeling","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2738","KIN","101","027","Physical Education Activities","ACT","E","","Senior","13.000","1.00","Enrolled","2020-04-22","CR","Male","WHITE","FLDH0101","10:00:00","10:50:00","TTH","000003861","Bonner-Benson,Nancy M","001299888","Kooshesh, Ali A","","",""
"N","002271832","Chanelle","Zboncak","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2559","CS","115","003","Programming I","DIS","E","GEB3","Freshman","12.000","4.00","Enrolled from Wait List","2020-05-20","C","Male","WHITE","DARW0102","09:20:00","10:35:00","TTH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","004","",""
"N","002271832","Chanelle","Zboncak","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2560","CS","115","004","Programming I","LAB","N","GEB3","Freshman","12.000","0.00","Enrolled from Wait List","2020-05-20","","Male","WHITE","DARW0025","12:00:00","14:50:00","W","002595754","Schettler, Matthew R","001299888","Kooshesh, Ali A","","",""
"N","002271832","Chanelle","Zboncak","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4440","ENGL","101","029","Expos Writing&Analytic Reading","DIS","E","GEA2","Freshman","12.000","4.00","Enrolled","2020-07-30","C-","Male","WHITE","IVES0035","16:00:00","17:50:00","MW","002687807","Veiga, Nancy G","001299888","Kooshesh, Ali A","","",""
"N","002271832","Chanelle","Zboncak","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2588","MATH","161","002","Differential & Integral Calc I","DIS","E","GEB4","Freshman","12.000","4.00","Enrolled","2020-07-31","F","Male","WHITE","IVES0078","15:00:00","16:50:00","TTH","000019578","Silverman, Jeff W","001299888","Kooshesh, Ali A","","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3462","CS","115","005","Programming I","DIS","E","GEB3","Freshman","14.000","4.00","Enrolled from Wait List","2020-05-23","C+","Male","WHITE","DARW0102","09:20:00","10:35:00","TTH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","006","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3463","CS","115","006","Programming I","LAB","N","GEB3","Freshman","14.000","0.00","Enrolled from Wait List","2020-05-23","","Male","WHITE","DARW0025","16:00:00","18:50:00","W","002595754","Schettler, Matthew R","001299888","Kooshesh, Ali A","","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1450","ENSP","200","003","Global Environmental Issues","LEC","E","GED5","Freshman","14.000","3.00","Enrolled from Wait List","2020-04-30","B-","Male","WHITE","STEV1002","19:00:00","21:40:00","W","000010075","Peterson, Ervand M","001299888","Kooshesh, Ali A","","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1069","HIST","251","001","History of U.S. to 1877","LEC","E","GED3","Freshman","14.000","3.00","Enrolled","2020-04-26","C+","Male","WHITE","STEV3008","09:20:00","10:35:00","MW","002723284","Kittelstrom, Amy M","001299888","Kooshesh, Ali A","","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2751","KIN","101","036","Physical Education Activities","ACT","E","","Freshman","14.000","1.00","Enrolled from Wait List","2020-04-26","CR","Male","WHITE","PHED0008","12:00:00","12:50:00","MW","000031668","Shayewitz, Richard","001299888","Kooshesh, Ali A","","",""
"N","002283499","Chesley","Ryan","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1256","POLS","200","004","American Political System","DIS","E","GED4","Freshman","14.000","3.00","Enrolled","2020-04-26","D","Male","WHITE","STEV3008","09:00:00","11:40:00","F","000020839","Preisler, Barry E","001299888","Kooshesh, Ali A","","",""
"N","002287734","Thora","Hessel","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1919","AMCS","210","001","Ethnic Groups in America","LEC","E","GED1","Junior","11.000","4.00","Enrolled","2020-04-24","F","Male","WHITE","SALZ2020","13:00:00","16:40:00","TH","003008504","Baker-Foley,Christina N","001299888","Kooshesh, Ali A","","",""
"N","002287734","Thora","Hessel","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3009","BIOL","312","001","Biological Oceanography","DIS","E","GEB3","Junior","11.000","3.00","Enrolled","2020-09-03","F","Male","WHITE","DARW0103","08:00:00","08:50:00","MWF","000030277","Griffin, Frederick J","001299888","Kooshesh, Ali A","","",""
"N","002287734","Thora","Hessel","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3816","CS","215","003","Programming II","DIS","E","","Junior","11.000","4.00","Enrolled","2020-05-24","F","Male","WHITE","DARW0029","14:45:00","16:00:00","MW","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","004","",""
"N","002287734","Thora","Hessel","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3817","CS","215","004","Programming II","LAB","N","","Junior","11.000","0.00","Enrolled","2020-05-24","","Male","WHITE","DARW0028","14:00:00","16:50:00","T","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2679","CS","101","005","Intro Computers & Computing","DIS","E","GEB3","Freshman","15.000","3.00","Enrolled","2020-06-10","B+","Female","WHITE","IVES0101","13:00:00","13:50:00","MW","000004745","Carter, Glenn J","001299888","Kooshesh, Ali A","006","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2680","CS","101","006","Intro Computers & Computing","ACT","N","GEB3","Freshman","15.000","0.00","Enrolled","2020-06-10","","Female","WHITE","DARW0024","14:00:00","15:50:00","T","000004745","Carter, Glenn J","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3941","MATH","165","015","Elementary Applied Statistics","DIS","E","GEB4","Freshman","15.000","4.00","Enrolled","2020-06-10","C","Female","WHITE","SALZ2020","10:00:00","11:50:00","MW","000030199","Pedgrift, James E","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1067","PSY","250","002","Introduction to Psychology","LEC","E","GED1","Freshman","15.000","3.00","Enrolled","2020-07-29","B","Female","WHITE","STEV1002","16:00:00","17:15:00","MW","000022321","Hansen, Patricia A","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3761","UNIV","150A","009","FYE:Identity&Global Challenges","SEM","E","","Freshman","15.000","5.00","Enrolled","2020-06-10","A-","Female","WHITE","IVES0101","12:00:00","12:50:00","W","000010530","Miller, Scott L","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3761","UNIV","150A","009","FYE:Identity&Global Challenges","SEM","E","","Freshman","15.000","5.00","Enrolled","2020-06-10","A-","Female","WHITE","IVES0101","12:00:00","12:50:00","W","000010530","Miller, Scott L","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3761","UNIV","150A","009","FYE:Identity&Global Challenges","SEM","E","","Freshman","15.000","5.00","Enrolled","2020-06-10","A-","Female","WHITE","STEV3076","10:00:00","11:50:00","TTH","000010530","Miller, Scott L","001299888","Kooshesh, Ali A","","",""
"N","002311034","Beau","Schumm","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","3761","UNIV","150A","009","FYE:Identity&Global Challenges","SEM","E","","Freshman","15.000","5.00","Enrolled","2020-06-10","A-","Female","WHITE","STEV3076","10:00:00","11:50:00","TTH","000010530","Miller, Scott L","001299888","Kooshesh, Ali A","","",""
"N","002327622","Cielo","Tremblay","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4485","CS","115","007","Programming I","DIS","E","GEB3","Freshman","16.000","4.00","Enrolled","2020-07-25","F","Male","WHITE","DARW0038","10:45:00","12:00:00","TTH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","008","",""
"N","002327622","Cielo","Tremblay","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","4486","CS","115","008","Programming I","LAB","N","GEB3","Freshman","16.000","0.00","Enrolled","2020-07-25","","Male","WHITE","DARW0028","17:00:00","19:50:00","T","001729837","Melcon, Noah K","001299888","Kooshesh, Ali A","","",""
"N","002327622","Cielo","Tremblay","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1690","ENGL","101","008","Expos Writing&Analytic Reading","DIS","E","GEA2","Freshman","16.000","4.00","Enrolled from Wait List","2020-07-25","D","Male","WHITE","NICH0166","12:00:00","13:50:00","MW","000010621","Brunner, Michael G","001299888","Kooshesh, Ali A","","",""
"N","002327622","Cielo","Tremblay","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2590","MATH","161","004","Differential & Integral Calc I","DIS","E","GEB4","Freshman","16.000","4.00","Enrolled","2020-07-25","F","Male","WHITE","SALZ2014","10:00:00","11:50:00","MW","001392266","Morris, Jeremy G","001299888","Kooshesh, Ali A","","",""
"N","002327622","Cielo","Tremblay","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1802","PHIL","101","006","Critical Thinking","DIS","E","GEA3","Freshman","16.000","4.00","Enrolled","2020-07-25","C-","Male","WHITE","NICH0304","13:00:00","14:50:00","TTH","000019942","Wautischer, Helmut","001299888","Kooshesh, Ali A","","",""
"N","002337547","Kristofer","O'Kon","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1847","ARTS","491","001","Visiting Artists' Lec Series","LEC","E","GEC1","Senior","13.000","1.00","Enrolled","2020-04-23","CR","Male","WHITE","CARS0068","12:00:00","12:50:00","T","000028080","Roberts, Gregory T","001299888","Kooshesh, Ali A","","",""
"N","002337547","Kristofer","O'Kon","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2910","CS","450","001","Operating Systems","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-23","B","Male","WHITE","SALZ2024","08:00:00","09:50:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","002337547","Kristofer","O'Kon","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2556","CS","454","001","Theory of Computation","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-23","B","Male","WHITE","IVES0078","10:00:00","11:50:00","MW","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","002337547","Kristofer","O'Kon","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","1882","ENGL","315","001","California Ethnic Literature","LEC","E","GEC2","Senior","13.000","4.00","Enrolled","2020-04-23","B","Male","WHITE","GMC1057","13:00:00","14:50:00","TTH","004354264","Gordon, Abe B","001299888","Kooshesh, Ali A","","",""
"N","002357370","Elyse","Heathcote","CS-BS","Computer Science (BS)","2137","Fall 2013","UGRD","2769","CS","351","001","Computer Architecture","DIS","E","","Junior","15.000","4.00","Enrolled from Wait List","2020-08-20","B+","Male","WHITE","DARW0031","11:00:00","11:50:00","TTH","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
